x,y,Fe,Al2O3,SiO2,Mn,P,Rest,Comminution Time,Specific Energy,Fe Recovery,Working Face
-195,55,0.5712671850675619,0.0298582097894654,0.0405422563198892,0.0009123075107403,0.001103414512112,0.306316626800231,2,1.2851711958776142,0.6973966078153969,A
-195,90,0.5968060340981699,0.0098015087874165,0.0155541278909828,0.0025190838687323,0.0011159288188516,0.324203316535847,3,1.311911700799161,0.782663936181477,A
-195,60,0.572784639573781,0.0252403667255562,0.0347093089808817,0.0017192153718664,0.0011192722368134,0.314427197111101,1,1.0757854248966137,0.7045884081243516,A
-195,85,0.5938052599735909,0.0061211472593818,0.0117022337188984,0.0022607983684593,0.0012302749792628,0.334880285700407,1,0.9123690473616081,0.8077056630848825,A
-195,65,0.562883981744615,0.0262050565831136,0.0334414843369444,0.003954238111436,0.0013163489015106,0.322198890322381,2,1.1625994924099317,0.7693779188679306,A
150,40,0.438056410217433,0.0395745856645473,0.0606855110560945,0.0009081368563096,0.0010902779253542,0.309685078280261,1,1.1959678758374777,0.6810311329465509,B
-195,80,0.5887531969558579,0.0073511809336712,0.0140255041904556,0.0025102824725664,0.0010920771349099,0.336267758312539,3,1.1824012843746876,0.7411664988863278,A
-195,70,0.574713403669932,0.0178143939491986,0.0237726482437891,0.0032056346038225,0.0012836140890085,0.329210305444249,2,0.6308565432019663,0.8092474409227708,A
-195,75,0.5919975775650239,0.0092417874633056,0.0153412853153161,0.0014556065566187,0.0008949118270269,0.331068831272708,2,0.7247132934277376,0.7822991370019425,A
150,45,0.43815967591751903,0.0450290312272151,0.0600135101771929,0.0004063637581791,0.0009665102442562,0.305424908675638,3,0.7628577352788405,0.7045429145809303,B
145,25,0.47138863166243494,0.0239344744897989,0.0427787877243288,0.0007058012750259,0.0013456757790448,0.309846629069366,2,0.5511610704190337,0.7487877178618854,B
150,50,0.49042333040115593,0.0149634514735057,0.0210650144696024,0.0005452079263656,0.0012081378357532,0.321794857893617,2,1.2250561605045087,0.8261944378924695,B
150,55,0.500612872164714,0.0097715648728315,0.0148990463125912,0.0006430128141497,0.0016385851917496,0.322434918643964,3,1.004383118802233,0.7492510498383838,B
-190,105,0.5849428624766629,0.0175154068965486,0.0259989492944039,0.0014011141258459,0.0013103570039439,0.318831310202595,1,1.438223740604708,0.7991875106183401,A
145,30,0.49239611498901703,0.0143875161126663,0.0239865716059724,0.0007297589631569,0.0012798167989849,0.317220221530202,1,1.2697240258757794,0.8077291868771459,B
-190,45,0.557498019353922,0.0345400886162992,0.0494658542921878,0.000775980499801,0.0009984240752159,0.306721633162574,3,1.1111428774814645,0.6863260383534664,A
150,60,0.49549471054899796,0.0117565300686447,0.0180529187893191,0.0008958821284136,0.0018671478123779,0.321932810652247,3,1.2475343749012018,0.7400934909858115,B
150,65,0.4771960600633369,0.0186700391970216,0.0258913231678474,0.0010219325479421,0.0021030254554448,0.325117619568407,3,1.2360857016357298,0.7474455167665872,B
-190,100,0.585248397194622,0.0185298505693266,0.0253933708260867,0.0021517250186279,0.0013359775176666,0.31734067887367,3,1.2145635506601713,0.7730905080978521,A
150,70,0.46259067606300197,0.0222500714166245,0.0339411447199069,0.0013811089844897,0.0021599730721623,0.327677025743814,2,1.2197039437339288,0.7182641157277609,B
150,75,0.47222225492189196,0.0194170353716042,0.0304644181592816,0.0012496066876867,0.001917750404042,0.324728934455494,1,0.9961503187168598,0.7489702791176804,B
-190,50,0.552188682052626,0.0406139331324177,0.0552889384856094,0.0007013552511924,0.0009682389632527,0.300238852114902,1,1.186724555178258,0.6389791355354927,A
145,35,0.48813930029255703,0.010944186726285,0.0196165218721243,0.0010535582736774,0.00106249061925,0.329183942216106,1,0.9911213066004623,0.7743777291222926,B
-190,95,0.5869988060185749,0.0191659528984298,0.0242964543838473,0.0036401731570497,0.0012718432739772,0.314626770268121,2,1.0610090763837898,0.7449800206199885,A
-190,55,0.577906256087967,0.026455495020444,0.0383111354065336,0.0014916838125698,0.0010761684672561,0.304759261205229,3,0.8892794892526881,0.7741471220763472,A
-190,90,0.59308930215504,0.0108035224331506,0.0152374534272085,0.0057103566956846,0.0011718088440216,0.323987556444894,3,1.0073145277660487,0.7507495250551506,A
-190,60,0.565415478061005,0.0298109027515252,0.0431565625562368,0.0014281069754167,0.0009781148562405,0.309210834799576,1,1.034697049571978,0.6957458454834297,A
145,40,0.44865334081627695,0.0332092874262651,0.0502238599977785,0.0010205625677953,0.0009414389559862,0.315951510235898,3,1.2031180409460613,0.7161663278010368,B
-190,85,0.6033056503082309,0.005195804498562,0.0093495858108862,0.0024260663369595,0.0010763624359484,0.328646530609413,2,0.8447206488723068,0.8348003864842615,A
-190,65,0.546004573745015,0.0405051959803993,0.0520732896062484,0.0012993391841773,0.0011272915669032,0.308990309917256,2,1.1324548210200824,0.6949895541904215,A
-190,80,0.5930119647694989,0.0096827409037212,0.0153881477863162,0.0016134180860995,0.0009769671771452,0.329326761277218,2,1.296351768024305,0.7766878522142409,A
-190,70,0.570615963978022,0.0223059039275069,0.0284280698000602,0.001863043371646,0.0012805930522466,0.325506425870518,2,1.0706502404216727,0.7233369930936524,A
-190,75,0.580851670478457,0.0180578259908078,0.0245033753804232,0.0013354329077231,0.0010410306764491,0.32421066456614,1,0.9659450784311888,0.7751489816495991,A
145,45,0.45809482961995796,0.0315194639318771,0.0442666657401107,0.0006323938778704,0.0010442715039714,0.314442375326212,1,1.3808010909582222,0.7662655219272689,B
140,25,0.4725294447802709,0.0229943607616403,0.0426563780733344,0.0007851327189695,0.0012446669005728,0.309790016765212,1,0.9964068166707643,0.7434349245481287,B
145,50,0.49397940342483293,0.0110829335294598,0.0181769999750015,0.0005136986542105,0.0012229632137575,0.325024001202737,2,0.9769192224811465,0.7660149970159007,B
145,55,0.4975123143996629,0.0106142977403405,0.0192263571104908,0.0004969864721152,0.0013601839855746,0.320789860291816,2,1.17768704054283,0.7535356108906384,B
140,30,0.48189105924783293,0.020111645217925,0.0354755693462255,0.0007798058658901,0.0011411588438691,0.310600761478258,1,1.3778860503305297,0.7697380947798039,B
-185,105,0.5883935707582839,0.0154205197133408,0.023035692431145,0.0015662358614939,0.0012952469746754,0.320288734261061,3,1.643275665648153,0.7610584817692727,A
-185,45,0.562817788569434,0.0315214445655995,0.0463688874260539,0.0007802684896478,0.0010297528343444,0.307481858114921,3,0.836343754272941,0.7428049618304396,A
145,60,0.489451931278145,0.0115336831005313,0.0295028830988964,0.0006974025014348,0.0017223149362474,0.317091785084745,1,1.0688916331010025,0.7592307687975839,B
145,65,0.4844766564080629,0.0150236926846117,0.0241970068611858,0.0011370601130759,0.0020774560534055,0.323088127879658,3,1.3575300633289442,0.7622289411298198,B
-185,100,0.580862174772113,0.0188391615137871,0.0261488999118768,0.0026170126737945,0.0013956450294157,0.320137106099013,3,0.7564113108119601,0.7361999445020586,A
145,80,0.473852668642902,0.0204743201551157,0.0335669396229216,0.0011276044187155,0.0016925887879925,0.319285878372353,3,1.4843153036690133,0.7323203343972946,B
145,70,0.467176001461982,0.0204541398422594,0.0319538265315867,0.0011727466208468,0.0024693286860215,0.326773956857303,1,1.3991444736619525,0.751425936406942,B
-185,50,0.5644913801977549,0.03168776133796,0.0465715339220963,0.0008690570510761,0.0010888070344384,0.305291460456674,2,1.2590344205637982,0.7450730241621248,A
145,75,0.472005554778795,0.0202161668052047,0.0323883171020631,0.0011205414323574,0.0019402563302733,0.322329163551307,2,1.2643737605555136,0.7325891933061874,B
140,35,0.494140808519542,0.0096153605650107,0.0187428081283858,0.0011849945677364,0.0010955189567216,0.325220509262603,2,1.3667828847175294,0.7587200062833206,B
-185,95,0.574631722939623,0.0213220507933707,0.0263095134421228,0.0057218736423744,0.0014945596423819,0.320520279540128,3,1.024594895549027,0.7423852660853252,A
-185,55,0.568308385442984,0.0303685096104893,0.0426255398046894,0.0013204854392175,0.0012192571328636,0.306157822569756,2,1.1477984984557634,0.7360550094925147,A
-185,90,0.5886870092500459,0.0126753356668243,0.0167066832649959,0.0064182616292508,0.0014858197483797,0.324026890440503,1,0.7669570262580805,0.8168178073302375,A
-185,60,0.5567438293628789,0.0315003822760549,0.0470687416708939,0.0016201324403078,0.0010521448313519,0.312014769418513,2,1.1045941937178483,0.7250108295128288,A
140,40,0.47041524138479696,0.02216422612809,0.0333695223483796,0.0014618971308633,0.0010621230739574,0.321526989933912,2,1.0697252391945582,0.6874351890642577,B
-185,85,0.6042664144626969,0.0068447077530453,0.0109296537481034,0.0024743262863812,0.001170791818407,0.324314105931366,2,0.9833051122753101,0.7813041946255017,A
-185,65,0.555028001853513,0.0344288857570418,0.0457641388718823,0.0009783587130348,0.0011443588906662,0.312656255913862,1,1.4710494754809922,0.667453255567989,A
-185,80,0.5997434728548919,0.0077988348151151,0.0129042472704539,0.0014815974697547,0.0009508204376559,0.327121027152128,1,0.8895124345427636,0.7825610687654104,A
-185,70,0.566364903831069,0.0224706230872446,0.0312568960176048,0.0014317579353733,0.0014023594043648,0.327073459724344,1,1.3129515219624812,0.7511529718032267,A
-185,75,0.5984652982325509,0.0066744466998052,0.0119044958157577,0.0013957865297912,0.001086424278527,0.330473548443568,1,1.229832108878159,0.7954451002360425,A
140,45,0.470029368808652,0.0228987316478717,0.0332994374560033,0.0009635396115436,0.0010338886317927,0.321775033844137,2,1.2670230756099292,0.7481335638190213,B
135,25,0.4675171336110939,0.0247536448610537,0.0442349422757141,0.000875953017912,0.0013136634789512,0.311304662755275,1,1.222702315466799,0.7322739734520178,B
140,50,0.49458567717512303,0.0098853312110507,0.0169371741046155,0.0005983108548549,0.0010641826281064,0.326929324026249,2,0.7622458126064182,0.7323002236563372,B
135,30,0.46659218467295793,0.0254598504785688,0.0482936826074867,0.0007991435576447,0.0012653376924346,0.307589800990908,2,1.2876400041722538,0.754824217585104,B
140,55,0.505395341571026,0.0063398047950181,0.011933130578902,0.0005437707254972,0.0014575800392429,0.324330372290314,3,1.119933767778052,0.7818537374168926,B
140,60,0.501496921058388,0.0081709782906618,0.0159519375831874,0.0007652676028396,0.0018801740065244,0.321734721458399,1,1.0397904151408084,0.775440530993142,B
140,65,0.491881073147751,0.0116246116027317,0.0187568017149252,0.0018282128114442,0.0019062432165698,0.324003057506578,2,1.2762072839163323,0.7913510513694941,B
-180,100,0.571415797015047,0.0216627011843768,0.0293848882934492,0.0040991270764444,0.0014028295520787,0.322034656878604,1,1.1045485516684233,0.7679799956757918,A
-180,50,0.567999979443128,0.0284198074935762,0.042262041301612,0.000897739963863,0.0012107227470894,0.309209709050731,1,1.1651968586824224,0.7145930627654205,A
140,70,0.463303626256812,0.0264160989012585,0.0357274999159622,0.0014011251542175,0.0020272729929259,0.321124376778823,2,1.0751569553997162,0.7089567988638235,B
140,75,0.46342896493017793,0.026283156562973,0.0387546487038855,0.0012137496936188,0.0018521975191697,0.318467282590175,1,1.4974078209842467,0.6662672015429532,B
135,35,0.48816139939416203,0.0107737206335421,0.0252176128647394,0.0015091477064769,0.0011159473770287,0.323222172024051,2,1.2925190022944655,0.7698826959434193,B
-180,95,0.547954304487139,0.033987464900963,0.0423208111999932,0.0061684830782413,0.0014224534928329,0.318146482840831,3,1.3959317588644855,0.7256947183809641,A
-180,55,0.5581572620934679,0.0349306741595552,0.0502650408197464,0.0009922758489147,0.0011821793221903,0.304472567756125,2,1.290516840410667,0.741826063271952,A
-180,90,0.5818587574116679,0.0180562694080162,0.023615827815505,0.0037292287589497,0.0013811641877856,0.321358752418075,3,1.0190485660803215,0.7599901278905554,A
-180,60,0.558190795540899,0.0318696060032894,0.0462373166797649,0.0010485101746746,0.0013457007627049,0.311308070838667,1,1.1263365622993564,0.7508966770086682,A
135,40,0.459820527604054,0.0220855196357391,0.036176052791453,0.0020968265962345,0.001125632057926,0.328695441314593,3,1.2805727317574387,0.7272479387123791,B
-180,85,0.5879809794608299,0.0129789514128057,0.018809309602742,0.0031357275618318,0.0012652459670181,0.325829785994772,2,1.1564547991733636,0.7542154295732919,A
-180,65,0.567718850780761,0.0241303087352793,0.0344114929338225,0.0006990223774678,0.0012996487311003,0.321740676441569,2,1.151854887350283,0.7675866435156299,A
-180,80,0.5886230750496739,0.0136471149223214,0.0204640477154001,0.001880898287478,0.0011191999546476,0.324265664070478,2,0.7387507394473102,0.8151486563783835,A
-180,70,0.5733769816630989,0.0197164498992976,0.0249025450324928,0.0016163687070342,0.0015032645578654,0.328884390140211,2,1.090554249923728,0.7401876425703391,A
-180,75,0.598197003908028,0.0062636914223656,0.0110717565169294,0.001552510368388,0.0011479438966456,0.331767093887643,2,1.567972077729573,0.7782225236702529,A
130,25,0.457045004006314,0.026643826688097,0.0537097370815862,0.0010232041228707,0.0013444307477809,0.310233797353351,1,1.289992249847673,0.7534034161903386,B
135,45,0.441951843832631,0.0321073424299139,0.0472035413484098,0.0018044698678082,0.0012400706647405,0.325692731856497,1,1.1013795203710648,0.6932897166219782,B
135,50,0.47891535343470093,0.0164048863514601,0.0261789249060271,0.0010096804616957,0.001359572005844,0.326131582840272,2,0.9289058106334197,0.7602856667749617,B
130,30,0.4515046656019269,0.0278864201588361,0.0585869481311904,0.0011096681597543,0.0013808420943145,0.309531455853978,3,0.8661026802880674,0.7163844732352331,B
135,55,0.5018101408379719,0.0097011764611666,0.0160701866978046,0.000555676239893,0.0013768391639047,0.320485980599259,2,1.1208337843676215,0.7561424172327551,B
135,60,0.50757769469228,0.0065437346713829,0.0108273537763275,0.0006045034202768,0.0018740770123423,0.322572636427391,1,1.384356267808434,0.7791307191218688,B
-175,100,0.563822153970019,0.0243285400331305,0.0318303978901121,0.0054039228693353,0.001353852025187,0.323261133212215,2,1.3256225242627426,0.7184834407845726,A
135,65,0.493416667617844,0.0111883901668139,0.0177780390969871,0.0014860033931581,0.0017919545929954,0.324338945132201,3,0.7395843844409561,0.7944710383881379,B
-175,50,0.565521598983214,0.0279128001556223,0.0436907478431268,0.0008191707351137,0.0012691474444946,0.310786534838429,2,0.9307859637779756,0.7187184403320128,A
130,35,0.4844858063872439,0.0111493679210004,0.0266129777345067,0.0014544719907011,0.0011908649737131,0.325106510992835,1,0.9782867204090218,0.7838558935011466,B
135,80,0.46779121244743493,0.024684713417724,0.0395520004652821,0.0011150066784786,0.0015142158325043,0.315342851158576,3,1.0182222614348009,0.7216893599840427,B
135,70,0.4493869651460489,0.0353792121420937,0.0471665240762505,0.0014596889070246,0.0016594115752891,0.314948198153293,3,1.3235235297325845,0.6888249852550504,B
135,75,0.45503706402450095,0.0322839811063224,0.0452114877350824,0.0015603594305756,0.0016333576975893,0.314273750005929,3,0.9742020233135885,0.6688992700798523,B
-175,95,0.534740550329891,0.0415169568356193,0.0509973348322816,0.0056305385222307,0.001300444081382,0.315814175398595,2,1.0277991612452175,0.6672147800809805,A
-175,55,0.5521830479144729,0.0362823478528562,0.0529227792422925,0.0006938878420993,0.0013565381222928,0.306561399025986,1,1.4682030170996172,0.6871638621457684,A
-175,90,0.5673264763621699,0.0258624960431929,0.032674853714634,0.0040578762984943,0.0012689731705288,0.31880932441098,3,1.3322591486003792,0.8207873860015351,A
130,40,0.47604701221912293,0.0119460671768705,0.0246031351721278,0.0021072784309629,0.0011287137566986,0.334167793244217,3,1.1596582030808276,0.7672097438198,B
-175,60,0.558923736041713,0.031990624176861,0.0496377380863224,0.0008955078910691,0.0012396672034006,0.307312726600633,3,1.2444505641020618,0.7256925907265107,A
-175,85,0.5495093305376589,0.0316393859738833,0.0411876162895574,0.0050794794190765,0.001198870628927,0.321385317150897,2,1.2857056158146265,0.7067188927540923,A
-175,65,0.575828450083048,0.0193118054887818,0.0358470181154295,0.00087487311962,0.0010817973449505,0.31705605584817,2,1.4163525298531614,0.7989702204541931,A
-175,80,0.5772186723298509,0.0186517830071527,0.0259289511708515,0.0017341547450562,0.0011189420165888,0.325347496730499,2,1.1723335590172923,0.7874267946710142,A
-175,70,0.585902972029114,0.0149535381137036,0.0211735430213891,0.0021835591310498,0.0013611412413926,0.324425246463351,3,1.0902656386703138,0.7416763601300687,A
-175,75,0.592627590607592,0.0111686125044122,0.0155509718217479,0.0024705335475157,0.0011268272998184,0.327055464218914,3,1.0086099802137007,0.8263533452251577,A
125,25,0.45824405743876595,0.0259887385327015,0.0511765522303861,0.0012437938658884,0.0013291255272594,0.312017732404999,3,1.2582734787055003,0.7072017080184094,B
130,45,0.45465546800821,0.0250678642560398,0.0375287551215915,0.0022338099822871,0.0013012572241292,0.329212845407742,3,1.2608199670825442,0.6545510526122315,B
130,50,0.483143717312712,0.0161570799147992,0.0243328808875897,0.001191827929657,0.001354627114822,0.32381986684042,2,1.3185130015540447,0.7597130573603018,B
125,30,0.45970905988072797,0.023606565427152,0.0504711043978901,0.0011982568269834,0.0014087172622466,0.313606296205,1,0.814838141623815,0.7220778432986614,B
130,55,0.503902640120355,0.0095144978811068,0.0152694095379035,0.0006694598404487,0.0011522778098048,0.319491714810381,1,0.8133423378664453,0.8034766374445148,B
130,60,0.509179131851122,0.0063521270059475,0.011185885568156,0.0006901941039089,0.0014605867960253,0.32113207467484,1,1.2730903831715112,0.8171278125818346,B
-170,100,0.5741109864845769,0.0177598324141564,0.0243211390752069,0.0063788390001367,0.0013219235502929,0.326107279475631,1,1.2428161424516393,0.7334252049782657,A
130,65,0.497529088182472,0.0086685834318218,0.0142328948916405,0.0023145322485893,0.0015348977959361,0.32572000344954,2,1.1523888342016453,0.7712107753235521,B
125,35,0.4936504997355,0.0100448376176824,0.0231077669749267,0.0010739647755544,0.0011286959868519,0.320994234909485,1,0.9839763360698907,0.8048786560046468,B
-170,50,0.56572781012222,0.0269362803894298,0.0441589423345239,0.0007955457014042,0.0012514166506323,0.31113000480179,1,1.3434765077043809,0.723717501639018,A
130,80,0.471612012791106,0.0229588634815608,0.0367908629300903,0.0012359469317324,0.0014947970211941,0.315907516844316,2,1.1855682325284755,0.7469076319539389,B
130,70,0.47577489882607593,0.0209509858530151,0.029204364278908,0.0038410877711425,0.0014981068186711,0.318730556452188,3,1.0375151819116817,0.7308945671891272,B
130,75,0.453058585787389,0.0339825685716542,0.0487784006309979,0.001404086063846,0.0015794513828421,0.311196907563271,1,1.1470813860131248,0.7284125591320529,B
-170,95,0.568951727439475,0.0218061386250384,0.0275857432842476,0.0089778410691248,0.0012574368580821,0.321421112724032,1,0.846029555439815,0.75233241375247,A
-170,55,0.559867248920375,0.0308003951077357,0.0478183277734366,0.0006920473134176,0.0013762586686057,0.309445722216429,1,0.8715191896926289,0.6626014526265749,A
125,40,0.500922544198283,0.0045278649097782,0.012684986149054,0.0012199958444966,0.0010659411018157,0.329578667796573,3,0.8258900820706269,0.7671921174325596,B
-170,90,0.5868538386468319,0.0152604684399266,0.0205807733678301,0.007520940339774,0.001097963240561,0.318686015965077,2,0.9396676253650119,0.7234801769320047,A
-170,60,0.5598359430307009,0.0290130001702511,0.0505056492271312,0.000566096719637,0.0013369912170809,0.308742319635198,3,1.410505797731855,0.671266994737915,A
-170,85,0.5584408613786309,0.0273436975068799,0.0374618945826747,0.0028611714350622,0.0011942179330351,0.322698157163717,1,1.6019721175319503,0.7204064286096279,A
-170,65,0.5715423391674329,0.018695003626265,0.0521983453464008,0.0004518020408339,0.000864442607653,0.306248067211415,2,0.7981947886582142,0.7311897982169582,A
120,25,0.461239475384675,0.0246057938219525,0.0497337120846821,0.0011467680000207,0.0012581070454125,0.312016143663257,3,1.5663569261603074,0.7242723136993703,B
-170,80,0.576407514091435,0.0158481580945049,0.023766652274603,0.0013244171891621,0.0013222346370088,0.331331023713286,3,1.0492920490420266,0.8241523857288204,A
-170,70,0.5846758560689329,0.0142648864961217,0.0285421522428032,0.0009809622841844,0.001063840728325,0.320472302179633,1,1.130501563804942,0.7906299481784242,A
-170,75,0.576791206882463,0.0177998834901811,0.0251435534894207,0.0012033175794975,0.0012357677721425,0.327826270786295,1,1.392387990012053,0.7327690718358707,A
125,45,0.49288098483779497,0.0085838564584678,0.0188586345609856,0.0011420972190446,0.0011426258103402,0.327391801113367,2,1.1141339240680783,0.7696976337602303,B
125,50,0.487383114794698,0.0146615927578566,0.0239592027763831,0.000905996938304,0.0013807933296521,0.321709299403106,3,1.2322269390402414,0.7973345812258485,B
120,30,0.462585308757383,0.0249509346232905,0.0477599199074717,0.0012684621834884,0.0012372862551889,0.312198088273177,2,1.4625890312499983,0.7317478981455807,B
-165,105,0.577346294238307,0.0149907025440363,0.0215382932528026,0.006181613955802,0.0014824623053961,0.328460633703655,3,1.122250558513808,0.7740910952055242,A
125,55,0.49525233637961896,0.0113332159002643,0.0207433347555732,0.0008697281024667,0.0012634899134089,0.320537894948668,2,1.4535747978292441,0.8058857576827814,B
125,60,0.502951516659982,0.0072645517508345,0.0177022906461479,0.0005709612119571,0.0014510132128909,0.320059666518187,2,1.0576425934333207,0.7866962134460287,B
120,35,0.48210712303608994,0.0193527814360626,0.0322718083959933,0.0008205981480067,0.001068966151185,0.314378722832662,3,1.1926655678115339,0.7572393321582849,B
-165,100,0.576201968817465,0.0140302241701993,0.020402392819958,0.0082404832169763,0.0014276393469413,0.32969729162846,3,1.19862907980092,0.7648736948988965,A
125,65,0.49967160449535797,0.0086609066572604,0.0145976631976972,0.0019871922281057,0.001729408638148,0.323353224783431,1,1.7497818738260666,0.7478559588490864,B
-165,50,0.570804217231369,0.0241712149926433,0.0386922139871674,0.0008342949002095,0.0012780369554648,0.314220021933146,2,0.9971178064741202,0.7320302072968746,A
125,80,0.47066618561762896,0.0235193071397776,0.0366134056156067,0.0010102465379766,0.0014819038880431,0.316708951200967,3,1.3594789584865206,0.7335015218934466,B
125,70,0.477981590765455,0.0205530458497302,0.0283101787755758,0.0024552132944955,0.0015500111612102,0.319149960153533,1,1.343511848111619,0.7444201395688531,B
125,75,0.46530545431671,0.0276949476325373,0.0394805010555561,0.0011472451500831,0.0015020754847535,0.31486977636036,1,1.1180538076280797,0.6987626920276291,B
-165,95,0.5674374223262639,0.0137557270723115,0.0182581444382084,0.0192744611824734,0.0014998308148619,0.329774414165881,1,1.079002372460864,0.7529209755656792,A
-165,55,0.560210878208414,0.0305890630618699,0.0478345418893101,0.0008397686227817,0.0013330094773243,0.3091927387403,1,1.1001973090779298,0.7646182113299015,A
120,40,0.505779810172926,0.0058476084656636,0.0132726977299706,0.000929196908948,0.0009521870771644,0.323218499645327,3,0.9286010470696984,0.7773331485702417,B
-165,90,0.5699254432460099,0.0170092589162762,0.0230773776777143,0.0105551633843183,0.0013048304405979,0.328127926335083,3,1.439427928119766,0.7115337614975339,A
-165,60,0.5429082991794459,0.0399637110097304,0.0599609681991435,0.0007826886865613,0.0013251358165972,0.305059197108521,2,0.7101482682377672,0.7144315142376165,A
-165,85,0.5850158994571389,0.0164483549732581,0.0240138344152578,0.001074139316715,0.0011976460648075,0.322250125772823,1,1.2398852683956172,0.765715124645311,A
-165,65,0.559376821401117,0.0260217069697504,0.0577463154072275,0.000466983731862,0.0009186813850088,0.305469491105035,1,0.9759514141920409,0.701985573032339,A
-165,80,0.590161971364233,0.0100527394124512,0.0168546122455963,0.001392108940181,0.0013212233279746,0.330217344709564,2,1.352660626397008,0.8029377658004362,A
-165,70,0.582498527738207,0.0169599129020248,0.0369080169822092,0.0007171380675345,0.0007718111379698,0.312144593172054,2,1.351654733790742,0.7993779529424674,A
-165,75,0.580139894967474,0.0180291263497712,0.0264019332017415,0.0008155162191998,0.001045192898874,0.323568336362939,3,0.9730062188255844,0.7643924188705855,A
120,45,0.499483514313096,0.0048819082882631,0.0142804819790784,0.0010036625053399,0.0010420826805958,0.329308350233626,2,1.5225536981294483,0.8136038809978613,B
120,50,0.48661821496995394,0.0112757364727904,0.0246056881904264,0.000885794030399,0.0012163398455418,0.325398226490888,1,1.3869194068513302,0.7229115973354493,B
115,30,0.45649756489885696,0.0292389380272376,0.0517432353355896,0.001367833265866,0.0011781688481141,0.309974259624336,2,1.142104848831296,0.7040429244703608,B
-160,105,0.579681207380785,0.0137093903046192,0.0193009042386675,0.0047293075341702,0.0016140340395062,0.330965156502252,2,1.1447724080522585,0.8098277995591194,A
120,55,0.48831153765631297,0.0143336613485745,0.0275661168737007,0.0007632149455402,0.0010985560309954,0.317926913144877,1,1.1232279345445135,0.7347877738160464,B
120,60,0.500595294625407,0.0113342778108177,0.0217202411593234,0.0006074469667981,0.0010065785144921,0.314736160923162,3,1.439701099299063,0.7678387400187044,B
115,35,0.459242983201125,0.0303113436053118,0.0490054968453878,0.0012002683972074,0.0011365098057505,0.309103398145217,1,1.397508854697266,0.7038749113526539,B
-160,100,0.571691702417956,0.0145650053325888,0.0201193767357316,0.0095561082957113,0.0015875425548764,0.332480264663136,1,1.1326875286222664,0.7432836719555638,A
120,65,0.5010675865630729,0.0083567493387572,0.0167212329520866,0.0010696626954099,0.0014656579555579,0.321319110495115,1,0.964074661596483,0.7908586832254765,B
120,80,0.473581273183155,0.0219563064052317,0.0321685383991043,0.0009960522386987,0.0015177913057849,0.319780038468025,2,0.9773198540225756,0.7602846430057384,B
120,70,0.4791546087768149,0.0186216124353887,0.0285250903050693,0.0014077136432326,0.0014873544919071,0.320803620347587,3,1.1838515579447582,0.7773842183360897,B
120,75,0.47161228995482896,0.0213965033012401,0.0335391235885519,0.0009330250202351,0.0015345469554559,0.320984511179688,1,1.1833687587742994,0.7476337187569337,B
-160,95,0.569258376675746,0.0136465226829834,0.0172894441009196,0.0166935847306136,0.0015876054475828,0.331524466362155,2,1.3265266246406835,0.7737036673365769,A
-160,55,0.556690350060141,0.0340736346892069,0.0493100337193961,0.0010000850389178,0.0012823611209619,0.307643535371376,2,1.2918927081765001,0.6792072513611535,A
115,40,0.49031477828651693,0.0127296332841868,0.0290204032309874,0.0010536052049444,0.0010607288354593,0.315820851157905,3,0.7054120760085718,0.7235833521697965,B
-160,90,0.601802030591597,0.008926520550781,0.0142362785972815,0.0014424308012457,0.00120588995251,0.322386849506584,1,1.2942526098949452,0.7787834421183029,A
-160,60,0.5356029381356779,0.0493404102930382,0.0643657151120647,0.0010414073027425,0.0012065473111645,0.298442981845312,3,1.3853939507676132,0.7010235478350939,A
-160,85,0.606367304227619,0.0082895290123113,0.0128256142302788,0.0007850326742844,0.0010529698749332,0.320679549980573,3,0.978045036924163,0.8393886837163259,A
-160,65,0.555172082455093,0.0323681413487534,0.0559645005510646,0.0010842950285882,0.0010451084351224,0.304365872181379,1,1.0743266110992775,0.7760255767395912,A
-160,80,0.598235028141207,0.0075748234234374,0.0134381615496617,0.0011243013521736,0.0012788544942944,0.328348831039226,2,1.0658421915240268,0.7635597193715804,A
-160,70,0.5820201765150329,0.0182752896914329,0.0412933781784718,0.0012514236307419,0.0006966933469829,0.306463038637338,2,1.3634763982411897,0.7756949039691949,A
-160,75,0.5907957127495049,0.0137353133263797,0.0234546319250752,0.0016420649919914,0.0009767533592442,0.319395523647804,3,1.4273291679374052,0.7699017255104954,A
115,45,0.495547494241103,0.0072704963703905,0.0252171778522724,0.0007599546453917,0.0010071250928624,0.32019775179798,2,1.1255228171688216,0.7680952408908774,B
-155,110,0.632554396634792,0.0133339167751675,0.0189905419505753,0.0036011834428983,0.0018379197058188,0.329682041490748,2,0.943517455458296,0.7701657622147025,C
110,30,0.44523476409069895,0.0348941020013107,0.0615815868806323,0.0011014505726712,0.0010939697956014,0.306094126659085,3,0.9925349955217924,0.7095530209336873,B
115,50,0.4965650782114259,0.0084676326883044,0.0211613982099454,0.000477460086834,0.0010582554799508,0.322270175323539,2,1.1673664682120513,0.7643799854379232,B
-155,105,0.634395289420957,0.011305098975259,0.0168725234931074,0.0032067828872379,0.0017922123418441,0.332428092881594,3,0.8215791053554221,0.8027400638679307,C
115,55,0.489882374077213,0.0138822687433517,0.0288252589133346,0.0006533560876237,0.0009698260110673,0.315786916167409,3,1.1788914734051572,0.75913583133148,B
